EPC,Ant,Time,Frequency,RSSI,Phase,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,903250,-64,78,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,903250,-64,78,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,903250,-64,78,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,903250,-64,78,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,903250,-64,78,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,903250,-64,78,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,903250,-64,78,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,903250,-64,78,,,
E2801160600002073A4A0529,2,1970/1/5 17:57,903250,-64,78,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,903250,-66,14,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,903250,-66,14,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,903250,-66,14,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,903250,-66,14,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,903250,-66,14,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,903250,-66,14,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,903250,-66,14,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,903250,-66,14,,,
E2801160600002073A4A0529,3,1970/1/5 17:57,903250,-66,14,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,903250,-57,45,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,903250,-57,45,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,903250,-57,45,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,903250,-57,45,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,903250,-57,45,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,903250,-57,45,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,903250,-57,45,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,903250,-57,45,,,
E2801160600002073A4A0519,3,1970/1/5 17:57,903250,-57,45,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,903250,-35,30,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,903250,-35,30,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,903250,-35,30,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,903250,-35,30,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,903250,-35,30,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,903250,-35,30,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,903250,-35,30,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,903250,-35,30,,,
E2801160600002073A4A0529,1,1970/1/5 17:57,903250,-35,30,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:57,903250,-74,42,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:57,903250,-74,42,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:57,903250,-74,42,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:57,903250,-74,42,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:57,903250,-74,42,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:57,903250,-74,42,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:57,903250,-74,42,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:57,903250,-74,42,,,
E200497E93D292B134FFAA4A,1,1970/1/5 17:57,903250,-74,42,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,903250,-38,30,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,903250,-38,30,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,903250,-38,30,,,
E2801160600002073A4A0519,1,1970/1/5 17:57,903250,-38,30,,,
